Year,Station,Month,Rainfall,StationIndex
2009,Barisal,11,13,2
2009,Barisal,12,0,2
2009,Bhola,1,0,3
2009,Bhola,2,3,3
2009,Bhola,3,6,3
2009,Bhola,4,117,3
2009,Bhola,5,244,3
2009,Bhola,6,175,3
2009,Bhola,7,544,3
2009,Bhola,8,448,3
2009,Bhola,9,219,3
2009,Bhola,10,146,3
2009,Bhola,11,18,3
2009,Bhola,12,0,3
2009,Bogra,1,0,4
2009,Bogra,2,3,4
2009,Bogra,3,3,4
2009,Bogra,4,49,4
2009,Bogra,5,205,4
2009,Bogra,6,128,4
2009,Bogra,7,194,4
2009,Bogra,8,570,4
2009,Bogra,9,169,4
2009,Bogra,10,89,4
2009,Bogra,11,0,4
2009,Bogra,12,0,4
2009,Chandpur,1,0,5
2009,Chandpur,2,1,5
2009,Chandpur,3,5,5
2009,Chandpur,4,56,5
2009,Chandpur,5,220,5
2009,Chandpur,6,177,5
2009,Chandpur,7,431,5
2009,Chandpur,8,312,5
2009,Chandpur,9,146,5
2009,Chandpur,10,195,5
2009,Chandpur,11,3,5
2009,Chandpur,12,0,5
2009,Chittagong,1,0,6
2009,Chittagong,2,2,6
2009,Chittagong,3,3,6
2009,Chittagong,4,114,6
2009,Chittagong,5,373,6
2009,Chittagong,6,434,6
2009,Chittagong,7,1244,6
2009,Chittagong,8,693,6
2009,Chittagong,9,281,6
2009,Chittagong,10,300,6
2009,Chittagong,11,17,6
2009,Chittagong,12,0,6
2009,Comilla,1,0,7
2009,Comilla,2,0,7
2009,Comilla,3,3,7
2009,Comilla,4,48,7
2009,Comilla,5,295,7
2009,Comilla,6,235,7
2009,Comilla,7,573,7
2009,Comilla,8,427,7
2009,Comilla,9,145,7
2009,Comilla,10,98,7
2009,Comilla,11,0,7
2009,Comilla,12,0,7
2009,CoxsBazar,1,0,8
2009,CoxsBazar,2,0,8
2009,CoxsBazar,3,0,8
2009,CoxsBazar,4,130,8
2009,CoxsBazar,5,241,8
2009,CoxsBazar,6,324,8
2009,CoxsBazar,7,971,8
2009,CoxsBazar,8,944,8
2009,CoxsBazar,9,485,8
2009,CoxsBazar,10,130,8
2009,CoxsBazar,11,58,8
2009,CoxsBazar,12,0,8
2009,Dhaka,1,1,9
2009,Dhaka,2,1,9
2009,Dhaka,3,43,9
2009,Dhaka,4,14,9
2009,Dhaka,5,168,9
2009,Dhaka,6,170,9
2009,Dhaka,7,676,9
2009,Dhaka,8,482,9
2009,Dhaka,9,298,9
2009,Dhaka,10,74,9
2009,Dhaka,11,4,9
2009,Dhaka,12,0,9
2009,Dinajpur,1,0,10
2009,Dinajpur,2,0,10
2009,Dinajpur,3,10,10
2009,Dinajpur,4,41,10
2009,Dinajpur,5,369,10
2009,Dinajpur,6,457,10
2009,Dinajpur,7,281,10
2009,Dinajpur,8,471,10
2009,Dinajpur,9,128,10
2009,Dinajpur,10,267,10
2009,Dinajpur,11,1,10
2009,Dinajpur,12,0,10
2009,Faridpur,1,0,11
2009,Faridpur,2,2,11
2009,Faridpur,3,31,11
2009,Faridpur,4,15,11
2009,Faridpur,5,166,11
2009,Faridpur,6,175,11
2009,Faridpur,7,523,11
2009,Faridpur,8,435,11
2009,Faridpur,9,165,11
2009,Faridpur,10,69,11
2009,Faridpur,11,3,11
2009,Faridpur,12,0,11
2009,Feni,1,0,12
2009,Feni,2,1,12
2009,Feni,3,20,12
2009,Feni,4,36,12
2009,Feni,5,506,12
2009,Feni,6,371,12
2009,Feni,7,854,12
2009,Feni,8,682,12
2009,Feni,9,234,12
2009,Feni,10,226,12
2009,Feni,11,55,12
2009,Feni,12,0,12
2009,Hatiya,1,0,13
2009,Hatiya,2,1,13
2009,Hatiya,3,7,13
2009,Hatiya,4,103,13
2009,Hatiya,5,267,13
2009,Hatiya,6,226,13
2009,Hatiya,7,856,13
2009,Hatiya,8,888,13
2009,Hatiya,9,386,13
2009,Hatiya,10,319,13
2009,Hatiya,11,27,13
2009,Hatiya,12,0,13
2009,Ishurdi,1,0,14
2009,Ishurdi,2,4,14
2009,Ishurdi,3,71,14
2009,Ishurdi,4,16,14
2009,Ishurdi,5,134,14
2009,Ishurdi,6,73,14
2009,Ishurdi,7,299,14
2009,Ishurdi,8,278,14
2009,Ishurdi,9,350,14
2009,Ishurdi,10,67,14
2009,Ishurdi,11,0,14
2009,Ishurdi,12,0,14
2009,Jessore,1,0,15
2009,Jessore,2,7,15
2009,Jessore,3,33,15
2009,Jessore,4,0,15
2009,Jessore,5,170,15
2009,Jessore,6,169,15
2009,Jessore,7,369,15
2009,Jessore,8,386,15
2009,Jessore,9,438,15
2009,Jessore,10,94,15
2009,Jessore,11,1,15
2009,Jessore,12,1,15
2009,Khepupara,1,0,16
2009,Khepupara,2,0,16
2009,Khepupara,3,2,16
2009,Khepupara,4,45,16
2009,Khepupara,5,210,16
2009,Khepupara,6,221,16
2009,Khepupara,7,758,16
2009,Khepupara,8,439,16
2009,Khepupara,9,323,16
2009,Khepupara,10,239,16
2009,Khepupara,11,52,16
2009,Khepupara,12,0,16
2009,Khulna,1,1,17
2009,Khulna,2,6,17
2009,Khulna,3,10,17
2009,Khulna,4,23,17
2009,Khulna,5,130,17
2009,Khulna,6,233,17
2009,Khulna,7,347,17
2009,Khulna,8,568,17
2009,Khulna,9,357,17
2009,Khulna,10,111,17
2009,Khulna,11,20,17
2009,Khulna,12,0,17
2009,Kutubdia,1,0,18
2009,Kutubdia,2,0,18
2009,Kutubdia,3,2,18
2009,Kutubdia,4,87,18
2009,Kutubdia,5,180,18
2009,Kutubdia,6,410,18
2009,Kutubdia,7,1067,18
2009,Kutubdia,8,448,18
2009,Kutubdia,9,308,18
2009,Kutubdia,10,125,18
2009,Kutubdia,11,31,18
2009,Kutubdia,12,0,18
2009,M.court,1,0,19
2009,M.court,2,2,19
2009,M.court,3,6,19
2009,M.court,4,121,19
2009,M.court,5,386,19
2009,M.court,6,380,19
2009,M.court,7,864,19
2009,M.court,8,471,19
2009,M.court,9,244,19
2009,M.court,10,280,19
2009,M.court,11,54,19
2009,M.court,12,0,19
2009,Madaripur,1,0,20
2009,Madaripur,2,4,20
2009,Madaripur,3,9,20
2009,Madaripur,4,63,20
2009,Madaripur,5,226,20
2009,Madaripur,6,180,20
2009,Madaripur,7,355,20
2009,Madaripur,8,424,20
2009,Madaripur,9,213,20
2009,Madaripur,10,98,20
2009,Madaripur,11,8,20
2009,Madaripur,12,0,20
2009,Mongla,1,0,21
2009,Mongla,2,1,21
2009,Mongla,3,8,21
2009,Mongla,4,23,21
2009,Mongla,5,191,21
2009,Mongla,6,177,21
2009,Mongla,7,424,21
2009,Mongla,8,478,21
2009,Mongla,9,316,21
2009,Mongla,10,96,21
2009,Mongla,11,6,21
2009,Mongla,12,0,21
2009,Mymensingh,1,0,22
2009,Mymensingh,2,0,22
2009,Mymensingh,3,17,22
2009,Mymensingh,4,54,22
2009,Mymensingh,5,411,22
2009,Mymensingh,6,130,22
2009,Mymensingh,7,431,22
2009,Mymensingh,8,359,22
2009,Mymensingh,9,231,22
2009,Mymensingh,10,29,22
2009,Mymensingh,11,0,22
2009,Mymensingh,12,0,22
2009,Patuakhali,1,0,23
2009,Patuakhali,2,0,23
2009,Patuakhali,3,55,23
2009,Patuakhali,4,73,23
2009,Patuakhali,5,209,23
2009,Patuakhali,6,196,23
2009,Patuakhali,7,695,23
2009,Patuakhali,8,705,23
2009,Patuakhali,9,168,23
2009,Patuakhali,10,197,23
2009,Patuakhali,11,11,23
2009,Patuakhali,12,0,23
2009,Rajshahi,1,1,24
2009,Rajshahi,2,7,24
2009,Rajshahi,3,28,24
2009,Rajshahi,4,0,24
2009,Rajshahi,5,131,24
2009,Rajshahi,6,126,24
2009,Rajshahi,7,183,24
2009,Rajshahi,8,240,24
2009,Rajshahi,9,282,24
2009,Rajshahi,10,45,24
2009,Rajshahi,11,0,24
2009,Rajshahi,12,0,24
2009,Rangamati,1,0,25
2009,Rangamati,2,0,25
2009,Rangamati,3,1,25
2009,Rangamati,4,61,25
2009,Rangamati,5,264,25
2009,Rangamati,6,295,25
2009,Rangamati,7,639,25
2009,Rangamati,8,472,25
2009,Rangamati,9,276,25
2009,Rangamati,10,338,25
2009,Rangamati,11,49,25
2009,Rangamati,12,0,25
2009,Rangpur,1,0,26
2009,Rangpur,2,0,26
2009,Rangpur,3,9,26
2009,Rangpur,4,158,26
2009,Rangpur,5,270,26
2009,Rangpur,6,336,26
2009,Rangpur,7,304,26
2009,Rangpur,8,832,26
2009,Rangpur,9,77,26
2009,Rangpur,10,231,26
2009,Rangpur,11,0,26
2009,Rangpur,12,0,26
2009,Sandwip,1,0,27
2009,Sandwip,2,0,27
2009,Sandwip,3,3,27
2009,Sandwip,4,69,27
2009,Sandwip,5,420,27
2009,Sandwip,6,391,27
2009,Sandwip,7,1320,27
2009,Sandwip,8,722,27
2009,Sandwip,9,362,27
2009,Sandwip,10,301,27
2009,Sandwip,11,26,27
2009,Sandwip,12,0,27
2009,Satkhira,1,0,28
2009,Satkhira,2,0,28
2009,Satkhira,3,3,28
2009,Satkhira,4,12,28
2009,Satkhira,5,179,28
2009,Satkhira,6,55,28
2009,Satkhira,7,251,28
2009,Satkhira,8,512,28
2009,Satkhira,9,337,28
2009,Satkhira,10,82,28
2009,Satkhira,11,19,28
2009,Satkhira,12,0,28
2009,Sitakunda,1,0,29
2009,Sitakunda,2,0,29
2009,Sitakunda,3,1,29
2009,Sitakunda,4,78,29
2009,Sitakunda,5,320,29
2009,Sitakunda,6,394,29
2009,Sitakunda,7,916,29
2009,Sitakunda,8,803,29
2009,Sitakunda,9,315,29
2009,Sitakunda,10,271,29
2009,Sitakunda,11,21,29
2009,Sitakunda,12,0,29
2009,Srimangal,1,0,30
2009,Srimangal,2,1,30
2009,Srimangal,3,47,30
2009,Srimangal,4,138,30
2009,Srimangal,5,713,30
2009,Srimangal,6,374,30
2009,Srimangal,7,331,30
2009,Srimangal,8,433,30
2009,Srimangal,9,333,30
2009,Srimangal,10,69,30
2009,Srimangal,11,13,30
2009,Srimangal,12,0,30
2009,Sylhet,1,0,31
2009,Sylhet,2,20,31
2009,Sylhet,3,63,31
2009,Sylhet,4,427,31
2009,Sylhet,5,576,31
2009,Sylhet,6,469,31
2009,Sylhet,7,599,31
2009,Sylhet,8,674,31
2009,Sylhet,9,323,31
2009,Sylhet,10,136,31
2009,Sylhet,11,0,31
2009,Sylhet,12,0,31
2009,Tangail,1,0,32
2009,Tangail,2,0,32
2009,Tangail,3,1,32
2009,Tangail,4,59,32
2009,Tangail,5,218,32
2009,Tangail,6,185,32
2009,Tangail,7,329,32
2009,Tangail,8,314,32
2009,Tangail,9,205,32
2009,Tangail,10,80,32
2009,Tangail,11,0,32
2009,Tangail,12,0,32
2009,Teknaf,1,0,33
2009,Teknaf,2,0,33
2009,Teknaf,3,0,33
2009,Teknaf,4,95,33
2009,Teknaf,5,313,33
2009,Teknaf,6,542,33
2009,Teknaf,7,1454,33
2009,Teknaf,8,851,33
2009,Teknaf,9,555,33
2009,Teknaf,10,174,33
2009,Teknaf,11,3,33
2009,Teknaf,12,0,33
2010,Ambagan_ctg,1,0,1
2010,Ambagan_ctg,2,9,1
2010,Ambagan_ctg,3,50,1
2010,Ambagan_ctg,4,50,1
2010,Ambagan_ctg,5,282,1
2010,Ambagan_ctg,6,916,1
2010,Ambagan_ctg,7,245,1
2010,Ambagan_ctg,8,392,1
2010,Ambagan_ctg,9,86,1
2010,Ambagan_ctg,10,301,1
2010,Ambagan_ctg,11,52,1
2010,Ambagan_ctg,12,22,1
2010,Barisal,1,0,2
2010,Barisal,2,1,2
2010,Barisal,3,1,2
2010,Barisal,4,10,2
2010,Barisal,5,212,2
2010,Barisal,6,481,2
2010,Barisal,7,251,2
2010,Barisal,8,156,2
2010,Barisal,9,184,2
2010,Barisal,10,275,2
2010,Barisal,11,64,2
2010,Barisal,12,27,2
2010,Bhola,1,0,3
2010,Bhola,2,0,3
2010,Bhola,3,1,3
2010,Bhola,4,10,3
2010,Bhola,5,195,3
2010,Bhola,6,401,3
2010,Bhola,7,353,3
2010,Bhola,8,91,3
2010,Bhola,9,232,3
2010,Bhola,10,442,3
2010,Bhola,11,39,3
2010,Bhola,12,8,3
2010,Bogra,1,0,4
2010,Bogra,2,0,4
2010,Bogra,3,0,4
2010,Bogra,4,29,4
2010,Bogra,5,185,4
2010,Bogra,6,286,4
2010,Bogra,7,92,4
2010,Bogra,8,225,4
2010,Bogra,9,244,4
2010,Bogra,10,190,4
2010,Bogra,11,3,4
2010,Bogra,12,20,4
2010,Chandpur,1,0,5
2010,Chandpur,2,23,5
2010,Chandpur,3,3,5
2010,Chandpur,4,17,5
2010,Chandpur,5,191,5
2010,Chandpur,6,541,5
2010,Chandpur,7,233,5
2010,Chandpur,8,204,5
2010,Chandpur,9,229,5
2010,Chandpur,10,303,5
2010,Chandpur,11,6,5
2010,Chandpur,12,15,5
2010,Chittagong,1,0,6
2010,Chittagong,2,8,6
2010,Chittagong,3,40,6
2010,Chittagong,4,46,6
2010,Chittagong,5,346,6
2010,Chittagong,6,747,6
2010,Chittagong,7,267,6
2010,Chittagong,8,516,6
2010,Chittagong,9,116,6
2010,Chittagong,10,294,6
2010,Chittagong,11,38,6
2010,Chittagong,12,19,6
2010,Comilla,1,0,7
2010,Comilla,2,13,7
2010,Comilla,3,30,7
2010,Comilla,4,23,7
2010,Comilla,5,343,7
2010,Comilla,6,417,7
2010,Comilla,7,94,7
2010,Comilla,8,125,7
2010,Comilla,9,241,7
2010,Comilla,10,277,7
2010,Comilla,11,0,7
2010,Comilla,12,15,7
2010,CoxsBazar,1,0,8
2010,CoxsBazar,2,0,8
2010,CoxsBazar,3,15,8
2010,CoxsBazar,4,12,8
2010,CoxsBazar,5,717,8
2010,CoxsBazar,6,982,8
2010,CoxsBazar,7,496,8
2010,CoxsBazar,8,501,8
2010,CoxsBazar,9,257,8
2010,CoxsBazar,10,375,8
2010,CoxsBazar,11,15,8
2010,CoxsBazar,12,68,8
2010,Dhaka,1,0,9
2010,Dhaka,2,48,9
2010,Dhaka,3,22,9
2010,Dhaka,4,37,9
2010,Dhaka,5,177,9
2010,Dhaka,6,308,9
2010,Dhaka,7,167,9
2010,Dhaka,8,340,9
2010,Dhaka,9,169,9
2010,Dhaka,10,174,9
2010,Dhaka,11,0,9
2010,Dhaka,12,81,9
2010,Dinajpur,1,0,10
2010,Dinajpur,2,0,10
2010,Dinajpur,3,0,10
2010,Dinajpur,4,84,10
2010,Dinajpur,5,206,10
2010,Dinajpur,6,515,10
2010,Dinajpur,7,356,10
2010,Dinajpur,8,290,10
2010,Dinajpur,9,107,10
2010,Dinajpur,10,82,10
2010,Dinajpur,11,1,10
2010,Dinajpur,12,0,10
2010,Faridpur,1,0,11
2010,Faridpur,2,6,11
2010,Faridpur,3,0,11
2010,Faridpur,4,12,11
2010,Faridpur,5,142,11
2010,Faridpur,6,367,11
2010,Faridpur,7,215,11
2010,Faridpur,8,209,11
2010,Faridpur,9,195,11
2010,Faridpur,10,189,11
2010,Faridpur,11,12,11
2010,Faridpur,12,62,11
2010,Feni,1,0,12
2010,Feni,2,36,12
2010,Feni,3,6,12
2010,Feni,4,62,12
2010,Feni,5,338,12
2010,Feni,6,728,12
2010,Feni,7,444,12
2010,Feni,8,348,12
2010,Feni,9,321,12
2010,Feni,10,383,12
2010,Feni,11,20,12
2010,Feni,12,23,12
2010,Hatiya,1,0,13
2010,Hatiya,2,1,13
2010,Hatiya,3,5,13
2010,Hatiya,4,18,13
2010,Hatiya,5,370,13
2010,Hatiya,6,911,13
2010,Hatiya,7,776,13
2010,Hatiya,8,371,13
2010,Hatiya,9,431,13
2010,Hatiya,10,482,13
2010,Hatiya,11,0,13
2010,Hatiya,12,3,13
2010,Ishurdi,1,0,14
2010,Ishurdi,2,4,14
2010,Ishurdi,3,0,14
2010,Ishurdi,4,46,14
2010,Ishurdi,5,100,14
2010,Ishurdi,6,163,14
2010,Ishurdi,7,174,14
2010,Ishurdi,8,127,14
2010,Ishurdi,9,109,14
2010,Ishurdi,10,105,14
2010,Ishurdi,11,3,14
2010,Ishurdi,12,63,14
2010,Jessore,1,0,15
2010,Jessore,2,8,15
2010,Jessore,3,11,15
2010,Jessore,4,37,15
2010,Jessore,5,264,15
2010,Jessore,6,329,15
2010,Jessore,7,155,15
2010,Jessore,8,232,15
2010,Jessore,9,186,15
2010,Jessore,10,122,15
2010,Jessore,11,4,15
2010,Jessore,12,32,15
2010,Khepupara,1,0,16
2010,Khepupara,2,17,16
2010,Khepupara,3,0,16
2010,Khepupara,4,5,16
2010,Khepupara,5,371,16
2010,Khepupara,6,681,16
2010,Khepupara,7,340,16
2010,Khepupara,8,279,16
2010,Khepupara,9,237,16
2010,Khepupara,10,604,16
2010,Khepupara,11,29,16
2010,Khepupara,12,5,16
2010,Khulna,1,0,17
2010,Khulna,2,2,17
2010,Khulna,3,14,17
2010,Khulna,4,21,17
2010,Khulna,5,146,17
2010,Khulna,6,287,17
2010,Khulna,7,180,17
2010,Khulna,8,205,17
2010,Khulna,9,157,17
2010,Khulna,10,332,17
2010,Khulna,11,0,17
2010,Khulna,12,13,17
2010,Kutubdia,1,0,18
2010,Kutubdia,2,2,18
2010,Kutubdia,3,10,18
2010,Kutubdia,4,4,18
2010,Kutubdia,5,464,18
2010,Kutubdia,6,666,18
2010,Kutubdia,7,517,18
2010,Kutubdia,8,466,18
2010,Kutubdia,9,120,18
2010,Kutubdia,10,403,18
2010,Kutubdia,11,0,18
2010,Kutubdia,12,50,18
2010,M.court,1,0,19
2010,M.court,2,2,19
2010,M.court,3,2,19
2010,M.court,4,12,19
2010,M.court,5,293,19
2010,M.court,6,933,19
2010,M.court,7,409,19
2010,M.court,8,500,19
2010,M.court,9,301,19
2010,M.court,10,521,19
2010,M.court,11,10,19
2010,M.court,12,19,19
2010,Madaripur,1,1,20
2010,Madaripur,2,2,20
2010,Madaripur,3,11,20
2010,Madaripur,4,45,20
2010,Madaripur,5,167,20
2010,Madaripur,6,300,20
2010,Madaripur,7,289,20
2010,Madaripur,8,95,20
2010,Madaripur,9,142,20
2010,Madaripur,10,271,20
2010,Madaripur,11,2,20
2010,Madaripur,12,5,20
2010,Mongla,1,0,21
2010,Mongla,2,0,21
2010,Mongla,3,0,21
2010,Mongla,4,19,21
2010,Mongla,5,143,21
2010,Mongla,6,350,21
2010,Mongla,7,204,21
2010,Mongla,8,265,21
2010,Mongla,9,263,21
2010,Mongla,10,324,21
2010,Mongla,11,94,21
2010,Mongla,12,11,21
2010,Mymensingh,1,0,22
2010,Mymensingh,2,4,22
2010,Mymensingh,3,16,22
2010,Mymensingh,4,123,22
2010,Mymensingh,5,337,22
2010,Mymensingh,6,384,22
2010,Mymensingh,7,458,22
2010,Mymensingh,8,368,22
2010,Mymensingh,9,211,22
2010,Mymensingh,10,148,22
2010,Mymensingh,11,4,22
2010,Mymensingh,12,42,22
2010,Patuakhali,1,0,23
2010,Patuakhali,2,13,23
2010,Patuakhali,3,0,23
2010,Patuakhali,4,8,23
2010,Patuakhali,5,219,23
2010,Patuakhali,6,513,23
2010,Patuakhali,7,418,23
2010,Patuakhali,8,200,23
2010,Patuakhali,9,223,23
2010,Patuakhali,10,548,23
2010,Patuakhali,11,19,23
2010,Patuakhali,12,6,23
2010,Rajshahi,1,0,24
2010,Rajshahi,2,2,24
2010,Rajshahi,3,2,24
2010,Rajshahi,4,37,24
2010,Rajshahi,5,75,24
2010,Rajshahi,6,211,24
2010,Rajshahi,7,94,24
2010,Rajshahi,8,101,24
2010,Rajshahi,9,101,24
2010,Rajshahi,10,127,24
2010,Rajshahi,11,3,24
2010,Rajshahi,12,39,24
2010,Rangamati,1,0,25
2010,Rangamati,2,9,25
2010,Rangamati,3,121,25
2010,Rangamati,4,112,25
2010,Rangamati,5,424,25
2010,Rangamati,6,653,25
2010,Rangamati,7,304,25
2010,Rangamati,8,496,25
2010,Rangamati,9,183,25
2010,Rangamati,10,281,25
2010,Rangamati,11,45,25
2010,Rangamati,12,17,25
2010,Rangpur,1,0,26
2010,Rangpur,2,0,26
2010,Rangpur,3,0,26
2010,Rangpur,4,169,26
2010,Rangpur,5,237,26
2010,Rangpur,6,650,26
2010,Rangpur,7,346,26
2010,Rangpur,8,240,26
2010,Rangpur,9,332,26
2010,Rangpur,10,122,26
2010,Rangpur,11,4,26
2010,Rangpur,12,2,26
2010,Sandwip,1,0,27
2010,Sandwip,2,35,27
2010,Sandwip,3,27,27
2010,Sandwip,4,26,27
2010,Sandwip,5,279,27
2010,Sandwip,6,949,27
2010,Sandwip,7,759,27
2010,Sandwip,8,793,27
2010,Sandwip,9,283,27
2010,Sandwip,10,337,27
2010,Sandwip,11,4,27
2010,Sandwip,12,17,27
2010,Satkhira,1,0,28
2010,Satkhira,2,3,28
2010,Satkhira,3,1,28
2010,Satkhira,4,25,28
2010,Satkhira,5,214,28
2010,Satkhira,6,318,28
2010,Satkhira,7,269,28
2010,Satkhira,8,155,28
2010,Satkhira,9,202,28
2010,Satkhira,10,92,28
2010,Satkhira,11,1,28
2010,Satkhira,12,15,28
2010,Sitakunda,1,0,29
2010,Sitakunda,2,1,29
2010,Sitakunda,3,37,29
2010,Sitakunda,4,71,29
2010,Sitakunda,5,314,29
2010,Sitakunda,6,876,29
2010,Sitakunda,7,377,29
2010,Sitakunda,8,473,29
2010,Sitakunda,9,421,29
2010,Sitakunda,10,289,29
2010,Sitakunda,11,4,29
2010,Sitakunda,12,5,29
2010,Srimangal,1,0,30
2010,Srimangal,2,0,30
2010,Srimangal,3,48,30
2010,Srimangal,4,228,30
2010,Srimangal,5,560,30
2010,Srimangal,6,440,30
2010,Srimangal,7,217,30
2010,Srimangal,8,311,30
2010,Srimangal,9,229,30
2010,Srimangal,10,203,30
2010,Srimangal,11,1,30
2010,Srimangal,12,53,30
2010,Sylhet,1,0,31
2010,Sylhet,2,1,31
2010,Sylhet,3,147,31
2010,Sylhet,4,804,31
2010,Sylhet,5,728,31
2010,Sylhet,6,946,31
2010,Sylhet,7,528,31
2010,Sylhet,8,767,31
2010,Sylhet,9,732,31
2010,Sylhet,10,231,31
2010,Sylhet,11,10,31
2010,Sylhet,12,45,31
2010,Tangail,1,0,32
2010,Tangail,2,3,32
2010,Tangail,3,69,32
2010,Tangail,4,46,32
2010,Tangail,5,328,32
2010,Tangail,6,430,32
2010,Tangail,7,126,32
2010,Tangail,8,207,32
2010,Tangail,9,157,32
2010,Tangail,10,319,32
2010,Tangail,11,3,32
2010,Tangail,12,62,32
2010,Teknaf,1,0,33
2010,Teknaf,2,0,33
2010,Teknaf,3,33,33
2010,Teknaf,4,8,33
2010,Teknaf,5,492,33
2010,Teknaf,6,1089,33
2010,Teknaf,7,881,33
2010,Teknaf,8,551,33
2010,Teknaf,9,400,33
2010,Teknaf,10,602,33
2010,Teknaf,11,15,33
2010,Teknaf,12,193,33
2011,Ambagan_ctg,1,0,1
2011,Ambagan_ctg,2,0,1
2011,Ambagan_ctg,3,35,1
2011,Ambagan_ctg,4,117,1
2011,Ambagan_ctg,5,355,1
2011,Ambagan_ctg,6,454,1
2011,Ambagan_ctg,7,613,1
2011,Ambagan_ctg,8,748,1
2011,Ambagan_ctg,9,740,1
2011,Ambagan_ctg,10,66,1
2011,Ambagan_ctg,11,0,1
2011,Ambagan_ctg,12,0,1
2011,Barisal,1,0,2
2011,Barisal,2,0,2
2011,Barisal,3,34,2
2011,Barisal,4,105,2
2011,Barisal,5,153,2
2011,Barisal,6,481,2
2011,Barisal,7,314,2
2011,Barisal,8,428,2
2011,Barisal,9,337,2
2011,Barisal,10,56,2
2011,Barisal,11,1,2
2011,Barisal,12,0,2
2011,Bhola,1,0,3
2011,Bhola,2,0,3
2011,Bhola,3,32,3
2011,Bhola,4,66,3
2011,Bhola,5,317,3
2011,Bhola,6,425,3
2011,Bhola,7,398,3
2011,Bhola,8,383,3
2011,Bhola,9,331,3
2011,Bhola,10,63,3
2011,Bhola,11,0,3
2011,Bhola,12,0,3
2011,Bogra,1,1,4
2011,Bogra,2,0,4
2011,Bogra,3,7,4
2011,Bogra,4,145,4
2011,Bogra,5,194,4
2011,Bogra,6,193,4
2011,Bogra,7,175,4
2011,Bogra,8,606,4
2011,Bogra,9,389,4
2011,Bogra,10,0,4
2011,Bogra,11,11,4
2011,Bogra,12,0,4
2011,Chandpur,1,0,5
2011,Chandpur,2,1,5
2011,Chandpur,3,35,5
2011,Chandpur,4,145,5
2011,Chandpur,5,424,5
2011,Chandpur,6,410,5
2011,Chandpur,7,291,5
2011,Chandpur,8,403,5
2011,Chandpur,9,291,5
2011,Chandpur,10,128,5
2011,Chandpur,11,0,5
2011,Chandpur,12,0,5
2011,Chittagong,1,0,6
2011,Chittagong,2,0,6
2011,Chittagong,3,35,6
2011,Chittagong,4,133,6
2011,Chittagong,5,276,6
2011,Chittagong,6,481,6
2011,Chittagong,7,562,6
2011,Chittagong,8,806,6
2011,Chittagong,9,762,6
2011,Chittagong,10,46,6
2011,Chittagong,11,0,6
2011,Chittagong,12,0,6
2011,Comilla,1,0,7
2011,Comilla,2,0,7
2011,Comilla,3,28,7
2011,Comilla,4,76,7
2011,Comilla,5,351,7
2011,Comilla,6,346,7
2011,Comilla,7,273,7
2011,Comilla,8,501,7
2011,Comilla,9,233,7
2011,Comilla,10,76,7
2011,Comilla,11,0,7
2011,Comilla,12,0,7
2011,CoxsBazar,1,11,8
2011,CoxsBazar,2,0,8
2011,CoxsBazar,3,4,8
2011,CoxsBazar,4,123,8
2011,CoxsBazar,5,296,8
2011,CoxsBazar,6,926,8
2011,CoxsBazar,7,877,8
2011,CoxsBazar,8,1226,8
2011,CoxsBazar,9,692,8
2011,CoxsBazar,10,280,8
2011,CoxsBazar,11,0,8
2011,CoxsBazar,12,5,8
2011,Dhaka,1,0,9
2011,Dhaka,2,0,9
2011,Dhaka,3,20,9
2011,Dhaka,4,123,9
2011,Dhaka,5,235,9
2011,Dhaka,6,314,9
2011,Dhaka,7,356,9
2011,Dhaka,8,409,9
2011,Dhaka,9,207,9
2011,Dhaka,10,112,9
2011,Dhaka,11,0,9
2011,Dhaka,12,0,9
2011,Dinajpur,1,0,10
2011,Dinajpur,2,28,10
2011,Dinajpur,3,27,10
2011,Dinajpur,4,61,10
2011,Dinajpur,5,250,10
2011,Dinajpur,6,348,10
2011,Dinajpur,7,285,10
2011,Dinajpur,8,381,10
2011,Dinajpur,9,261,10
2011,Dinajpur,10,0,10
2011,Dinajpur,11,3,10
2011,Dinajpur,12,0,10
2011,Faridpur,1,0,11
2011,Faridpur,2,0,11
2011,Faridpur,3,17,11
2011,Faridpur,4,109,11
2011,Faridpur,5,163,11
2011,Faridpur,6,383,11
2011,Faridpur,7,253,11
2011,Faridpur,8,469,11
2011,Faridpur,9,113,11
2011,Faridpur,10,2,11
2011,Faridpur,11,0,11
2011,Faridpur,12,0,11
2011,Feni,1,0,12
2011,Feni,2,10,12
2011,Feni,3,55,12
2011,Feni,4,58,12
2011,Feni,5,437,12
2011,Feni,6,599,12
2011,Feni,7,576,12
2011,Feni,8,832,12
2011,Feni,9,402,12
2011,Feni,10,225,12
2011,Feni,11,0,12
2011,Feni,12,0,12
2011,Hatiya,1,0,13
2011,Hatiya,2,0,13
2011,Hatiya,3,67,13
2011,Hatiya,4,61,13
2011,Hatiya,5,529,13
2011,Hatiya,6,635,13
2011,Hatiya,7,715,13
2011,Hatiya,8,1018,13
2011,Hatiya,9,659,13
2011,Hatiya,10,158,13
2011,Hatiya,11,0,13
2011,Hatiya,12,0,13
2011,Ishurdi,1,4,14
2011,Ishurdi,2,1,14
2011,Ishurdi,3,30,14
2011,Ishurdi,4,96,14
2011,Ishurdi,5,155,14
